-4.178067078233413389e-01,-9.918554933400677287e-01,3.265326003771135688e-01,1.634020253154605307e+00,-2.148455734104794401e-01,9.638872550019216279e-01,-2.374277160196208936e+00
-5.732815302757997555e-01,-5.693811729137984168e-01,-6.342125951746725443e-01,1.090815094940210228e+00,5.630324647465497767e-01,1.210383362368443017e+00,2.756820618968857328e+00
-1.460032562106531873e-01,-6.646957618548596791e-01,2.284269663646398829e-01,2.140275656717938624e+00,-1.034304920476049494e+00,2.084750563365004861e-01,-1.335452983046766740e+00
-1.488994280409566606e+00,2.010680492053349144e-01,1.580181376255737513e+00,1.639216366626223165e+00,-1.770496882994840648e+00,1.593263195493397122e+00,-2.209470165407036113e+00
-8.402545951989423001e-01,-7.726565863570062920e-01,5.156844265593589771e-01,1.681973136527001200e+00,-5.140044343429104323e-01,7.999482214105246847e-01,-2.445181720667663150e+00
-6.356010039862527439e-01,-9.303700724297325753e-01,3.839812705962901696e-01,2.336808842284296528e+00,-8.567408678728882787e-01,3.001320912306148503e-01,-1.844761770692313618e+00
-4.549431723372167058e-01,-4.449037935311553338e-01,4.559965569554551568e-01,1.597414485958633001e+00,-7.712228106684352325e-01,6.061714035792874489e-01,-1.929423263424022927e+00
-9.241648945710558352e-03,-6.518826588936179611e-01,8.967575856775587828e-02,2.179898430484717764e+00,-1.012421180481793526e+00,8.364277701499517326e-02,-1.300383230629133413e+00
-9.083977479546576639e-01,-5.051027319375547275e-01,5.128581999288670534e-01,1.370551791561746446e+00,-6.007541681740504735e-01,8.616027155001736437e-01,-2.579119065600602223e+00
-8.554198239722972108e-01,-7.960743734945661121e-01,6.168389399455728173e-01,1.585052311925789548e+00,-5.197303782163957830e-01,9.508729076512620892e-01,-2.421964312761248905e+00
-8.621930165549515079e-01,-7.678248174272563897e-01,8.450274827839092673e-01,1.555424731779771363e+00,-6.537871368724694765e-01,1.084814029516172118e+00,-2.210990181825573941e+00
-7.258041217758650632e-01,-7.547252815454443819e-01,4.866826484866692559e-01,2.219430627701198588e+00,-1.138867657227319530e+00,3.840648590630582060e-01,-1.625144173625089783e+00
-4.212252556651407409e-01,-6.509810540359571851e-01,9.909474943257340351e-01,2.068023271639150007e+00,-1.117122598848949711e+00,8.333177864244382116e-01,-1.088079226918627018e+00
-8.623668877801657917e-01,-7.980925721859197797e-01,4.044958099480686631e-01,2.198512074312922504e+00,-9.346209364949665810e-01,3.479687253699634830e-01,-2.016578598899564145e+00
-3.322875294558476633e-01,-8.605814769208696147e-01,6.384331963860345738e-01,2.273108399619398590e+00,-1.016720618747377181e+00,4.741640078185589968e-01,-1.213247419315243825e+00
-2.033327373928395243e-02,1.692070626450572005e-02,-1.452216729433240427e+00,1.541526602242425659e+00,1.584669779442087423e+00,1.452140399190833930e+00,2.363013108609198554e+00
-6.089690148019122340e-01,-4.825052670244832642e-01,3.664941124264855521e-01,1.173758465107008764e+00,-4.009891859004378056e-01,9.478282139026913411e-01,-2.546734465948158999e+00
-1.037809483340979000e+00,-6.896920271417514847e-01,9.190701325105172792e-01,1.780966620080503438e+00,-8.628201617266303414e-01,9.388738276657176973e-01,-2.095247337063475435e+00
-8.846790008351125278e-01,-5.465785946170290677e-01,1.647816789446271968e-01,1.510212633463501541e+00,-2.403421697494588227e-01,6.270622622275731084e-01,-2.959000000000000075e+00
-1.050574433176978406e+00,-4.056936718291367372e-01,3.216673610374008452e-01,1.272449507102283439e+00,-4.292926071080971906e-01,7.709774215048416091e-01,-2.959000000000000075e+00
-4.262507834226391124e-01,-9.168398506873637333e-01,4.454696517768903519e-01,2.379049496193566871e+00,-1.047480451538378210e+00,3.070054363007181930e-01,-1.394039058966996203e+00
-1.447707872864848755e-01,-5.316501151891327437e-01,4.608762403527185691e-01,1.729087138273973645e+00,-7.911750491004395647e-01,5.687949449814347913e-01,-1.548924201275387658e+00
3.426502761043570544e-01,3.817037505173938583e-01,-1.810632839212460432e+00,1.902599137667849938e+00,1.872707952467523196e+00,1.907169783836403232e+00,2.464986024583972313e+00
3.391876240108325780e-01,-7.289049386589376844e-01,1.698725027078706595e-01,2.213505734837152517e+00,-9.393604863909679192e-01,1.566437214117161469e-01,-9.700977830321788620e-01
-4.991403576031201716e-02,-6.690437948085738995e-01,5.283532365855655444e-01,2.060141850005306363e+00,-1.046308193028275824e+00,4.741502110225678246e-01,-1.064964436610275289e+00
-4.863048857821630766e-01,-1.903223999183548676e-01,5.151502541709649385e-01,9.676270600416685408e-01,-6.464511950597411349e-01,9.314444584236319935e-01,-2.313090480854922415e+00
-7.529719677913284670e-01,-8.077954171252101911e-01,-2.176674137525919650e-01,1.429121955587027148e+00,-2.959000000000000075e+00,-9.693190967949174564e-01,-2.304688897751749066e-01
-3.493950092507642213e-01,-4.129094503684850870e-01,4.638750016790584296e-01,1.497480910528939280e+00,-7.272636965556354971e-01,6.635021233878221070e-01,-1.896337209006863311e+00
1.196636418583441192e-01,-1.164652065431299732e+00,5.468983295027347591e-01,2.314896395370784621e+00,-4.307423072572064138e-01,5.141750743475114183e-01,-1.346331501270256137e+00
-9.269193941676364679e-01,-5.908136683866802574e-01,1.053685383148037502e+00,2.047340078897486482e+00,-1.169107227265960169e+00,9.011422167574608677e-01,-1.537988602044965569e+00
-2.759265894358844950e-01,-5.802614400216631330e-01,3.972577674439134454e-01,1.316797285286791963e+00,-4.197135007100495363e-01,9.160092579779690602e-01,-2.141057030720828092e+00
-1.029349963995044748e+00,-7.784688366239487234e-01,9.841116156173035368e-01,2.099353550401218627e+00,-9.683865449351301002e-01,8.026479928167070677e-01,-1.782661063971669346e+00
5.902863349206743243e-02,-6.013795578253283702e-01,1.383455329694388003e-01,2.099753713950195166e+00,-9.805481899401260470e-01,1.369318815028513492e-01,-1.242668197989317269e+00
-3.789357971775899614e-01,-7.961930995665095212e-01,3.885930673292169457e-01,1.642788795399942714e+00,-3.781477716606392314e-01,7.991951956907439314e-01,-2.180584160571869656e+00
-9.028257431688874179e-01,-4.213753197850879650e-01,-1.690763203012832783e-01,9.926940630631717610e-01,-2.959000000000000075e+00,-1.012536707514377854e+00,-2.849172769290198026e-01
-1.230369566598277453e+00,-4.910923093471168954e-01,6.657594218635382033e-01,1.865536315351035368e+00,-1.140304020661762507e+00,6.421434232550126131e-01,-2.181940912916715547e+00
-4.066415848442170855e-01,-8.242927838574523047e-01,2.086346570767003972e-01,1.336873730925097759e+00,-1.601777344048268270e-01,1.074329315208158775e+00,-2.532149846541620786e+00
-6.769142724510890385e-01,-4.290035532389404604e-01,4.153466681152421236e-01,1.184056082719965985e+00,-4.828553955779075202e-01,9.097887308710158605e-01,-2.540622703820655470e+00
-5.749752237068970206e-01,-9.319226825345636733e-01,-2.357879565950447495e-02,1.468781982044856882e+00,1.690410324338034384e-02,1.034068514567074271e+00,-2.959000000000000075e+00
2.763988382902537316e-02,-1.229659990968474892e+00,5.904400882663477512e-01,2.383705454682497837e+00,-3.957551249162507001e-01,5.039108645757328642e-01,-1.414856914744906380e+00
-1.893500313598432683e-01,-1.131310412529797693e+00,7.034960986258780302e-01,2.325474096258764334e+00,-5.621808274265276406e-01,5.422248540891049240e-01,-1.396377961337773366e+00
-5.065581484395371703e-01,-7.907825863301112257e-01,3.124498583235718607e-01,2.298415295285995086e+00,-1.193229021801578860e+00,2.342551288483766814e-01,-1.453691632550925483e+00
-3.598720734461923754e-01,-8.473187486819842018e-01,5.657798144735491919e-01,2.271588641204759895e+00,-1.031473825306659986e+00,4.259983938072582910e-01,-1.282890157538727260e+00
8.074614275330297408e-01,-1.321146550891968863e+00,-8.330397798742609217e-01,2.426352869142581081e+00,3.449929199261906332e-01,5.723677936414424128e-01,-2.659659117414952423e+00
-5.830285978283586967e-01,-6.230564350564711251e-01,7.116641760146034112e-01,2.003683110008788848e+00,-1.097391734285339870e+00,6.379473626514734486e-01,-1.470287461998829093e+00
-8.427482716349223857e-01,-8.594198376663910732e-01,5.572231547383749151e-01,2.193072971316841535e+00,-8.675144793198756865e-01,4.691435763814778559e-01,-1.947588719414971470e+00
-3.798644210310089253e-01,-5.712398782295329269e-01,4.699196785012931254e-01,1.527143792198513594e+00,-5.864552656885337889e-01,7.582776246510832818e-01,-2.018990091105575146e+00
-4.411433803244450558e-01,-1.052273732480491608e+00,-3.109534789701488555e-01,2.138035814660902201e+00,-2.834101579048420305e+00,-5.265323648896718112e-01,-1.961658655473701718e-01
-1.323315952943232565e+00,5.393635020900167110e-01,2.041947283452300699e+00,1.613396897411484954e+00,-2.146410021060913831e+00,1.993999999999999773e+00,-2.325933474438928616e+00
